Request id,Pickup point,Status,Request timestamp.3
1216,Airport,Cancelled,2016 21:32:00
4154,City,Cancelled,2016 05:07:00
393,City,Cancelled,2016 08:27:00
419,City,Cancelled,2016 08:42:00
4311,City,Cancelled,2016 06:52:50
4404,City,Cancelled,2016 07:55:00
5675,City,Cancelled,2016 07:08:58
193,City,Cancelled,2016 05:58:00
1825,City,Cancelled,2016 09:35:00
3111,City,Cancelled,2016 08:31:41
4160,City,Cancelled,2016 05:05:12
2846,City,Cancelled,2016 05:24:17
3163,City,Cancelled,2016 09:04:03
3446,City,Cancelled,2016 16:39:36
4543,City,Cancelled,2016 09:36:37
4800,Airport,Cancelled,2016 16:59:22
107,City,Cancelled,2016 05:02:00
1594,City,Cancelled,2016 06:41:00
1791,City,Cancelled,2016 09:08:00
6050,City,Cancelled,2016 13:35:03
409,City,Cancelled,2016 08:34:00
3137,City,Cancelled,2016 08:52:30
4532,City,Cancelled,2016 09:35:38
5914,City,Cancelled,2016 09:58:37
5618,City,Cancelled,2016 06:25:41
5688,City,Cancelled,2016 07:24:11
6419,City,Cancelled,2016 19:47:39
711,City,Cancelled,2016 14:22:00
4415,City,Cancelled,2016 08:11:36
4544,City,Cancelled,2016 09:33:28
3173,City,Cancelled,2016 09:12:19
6262,Airport,Cancelled,2016 18:05:37
262,City,Cancelled,2016 06:41:00
529,City,Cancelled,2016 09:54:00
1537,City,Cancelled,2016 05:55:00
1788,City,Cancelled,2016 09:08:00
5816,City,Cancelled,2016 08:44:58
3260,City,Cancelled,2016 10:13:25
4008,City,Cancelled,2016 23:43:03
4574,City,Cancelled,2016 09:53:19
1730,City,Cancelled,2016 08:25:00
2448,Airport,Cancelled,2016 20:26:00
4570,City,Cancelled,2016 09:51:07
5529,City,Cancelled,2016 05:24:02
1506,City,Cancelled,2016 05:37:00
2651,City,Cancelled,2016 22:56:00
3185,City,Cancelled,2016 09:24:46
3421,City,Cancelled,2016 15:42:36
291,City,Cancelled,2016 07:06:00
1669,City,Cancelled,2016 07:39:00
3974,City,Cancelled,2016 23:04:14
4349,City,Cancelled,2016 07:18:19
4442,City,Cancelled,2016 08:33:10
5327,Airport,Cancelled,2016 22:12:35
2929,City,Cancelled,2016 06:28:41
3186,City,Cancelled,2016 09:28:29
4211,City,Cancelled,2016 05:37:33
5273,Airport,Cancelled,2016 21:29:36
6445,City,Cancelled,2016 20:01:14
157,City,Cancelled,2016 05:38:00
2813,City,Cancelled,2016 05:06:08
3057,City,Cancelled,2016 07:50:41
4641,City,Cancelled,2016 11:39:07
5884,City,Cancelled,2016 09:36:17
1837,City,Cancelled,2016 09:36:00
4092,City,Cancelled,2016 02:55:40
4222,City,Cancelled,2016 05:44:07
1509,City,Cancelled,2016 05:42:00
3194,City,Cancelled,2016 09:35:28
3541,Airport,Cancelled,2016 17:57:13
1365,City,Cancelled,2016 00:09:00
1834,City,Cancelled,2016 09:33:00
4129,City,Cancelled,2016 04:42:23
4380,City,Cancelled,2016 07:47:21
4434,City,Cancelled,2016 08:27:11
5735,City,Cancelled,2016 07:47:23
6434,Airport,Cancelled,2016 19:49:25
623,Airport,Cancelled,2016 12:03:00
1521,City,Cancelled,2016 05:50:00
2771,City,Cancelled,2016 04:24:36
2873,City,Cancelled,2016 05:48:58
3320,Airport,Cancelled,2016 12:21:11
4571,City,Cancelled,2016 09:49:16
4600,City,Cancelled,2016 10:08:30
5341,City,Cancelled,2016 22:34:33
2435,City,Cancelled,2016 20:11:00
2919,City,Cancelled,2016 06:19:03
4712,City,Cancelled,2016 13:23:54
399,City,Cancelled,2016 08:25:00
2826,City,Cancelled,2016 05:13:35
3090,City,Cancelled,2016 08:13:41
4141,City,Cancelled,2016 04:46:40
5817,City,Cancelled,2016 08:46:28
1156,City,Cancelled,2016 20:46:00
3155,City,Cancelled,2016 09:02:43
5821,City,Cancelled,2016 08:54:59
552,City,Cancelled,2016 10:07:00
589,Airport,Cancelled,2016 11:19:00
3218,City,Cancelled,2016 09:49:59
3287,City,Cancelled,2016 11:13:58
5557,City,Cancelled,2016 05:39:51
5874,City,Cancelled,2016 09:21:37
1117,Airport,Cancelled,2016 20:17:00
2820,City,Cancelled,2016 05:14:00
3083,City,Cancelled,2016 08:16:01
185,City,Cancelled,2016 05:43:00
2922,City,Cancelled,2016 06:25:47
4379,City,Cancelled,2016 07:43:57
1846,City,Cancelled,2016 09:43:00
2778,Airport,Cancelled,2016 04:45:54
4161,City,Cancelled,2016 05:06:13
5702,City,Cancelled,2016 07:37:04
5808,City,Cancelled,2016 08:39:56
298,City,Cancelled,2016 07:15:00
4602,Airport,Cancelled,2016 10:13:25
5650,City,Cancelled,2016 06:59:22
508,City,Cancelled,2016 09:40:00
1419,City,Cancelled,2016 03:57:00
3114,City,Cancelled,2016 08:38:20
309,City,Cancelled,2016 07:18:00
327,City,Cancelled,2016 07:33:00
1491,City,Cancelled,2016 05:36:00
4392,City,Cancelled,2016 07:56:17
5396,City,Cancelled,2016 00:54:12
5767,City,Cancelled,2016 08:19:53
5498,City,Cancelled,2016 04:56:28
5755,City,Cancelled,2016 08:05:55
414,City,Cancelled,2016 08:41:00
1621,City,Cancelled,2016 06:56:00
5288,Airport,Cancelled,2016 21:42:19
1778,City,Cancelled,2016 09:01:00
5266,Airport,Cancelled,2016 21:26:44
5836,City,Cancelled,2016 09:02:31
115,City,Cancelled,2016 05:14:00
4655,City,Cancelled,2016 12:04:12
5590,City,Cancelled,2016 06:02:31
1784,City,Cancelled,2016 09:02:00
3123,City,Cancelled,2016 08:39:59
3330,City,Cancelled,2016 12:25:07
4376,City,Cancelled,2016 07:41:41
4540,City,Cancelled,2016 09:38:51
431,City,Cancelled,2016 08:56:00
1599,City,Cancelled,2016 06:39:00
1725,City,Cancelled,2016 08:17:00
4248,City,Cancelled,2016 06:02:41
133,City,Cancelled,2016 05:14:00
4170,City,Cancelled,2016 05:09:42
6057,Airport,Cancelled,2016 13:41:55
108,City,Cancelled,2016 05:09:00
1798,City,Cancelled,2016 09:10:00
1932,City,Cancelled,2016 11:13:00
5865,City,Cancelled,2016 09:18:48
5981,City,Cancelled,2016 11:40:05
363,City,Cancelled,2016 08:02:00
3153,City,Cancelled,2016 09:03:21
3196,City,Cancelled,2016 09:37:26
3214,City,Cancelled,2016 09:46:56
4171,City,Cancelled,2016 05:11:39
5824,City,Cancelled,2016 08:50:27
1866,City,Cancelled,2016 09:52:00
2958,City,Cancelled,2016 06:46:00
3181,Airport,Cancelled,2016 09:19:04
5833,City,Cancelled,2016 08:57:27
5873,City,Cancelled,2016 09:20:40
415,Airport,Cancelled,2016 08:37:00
4439,City,Cancelled,2016 08:27:51
5761,City,Cancelled,2016 08:18:14
490,City,Cancelled,2016 09:33:00
464,City,Cancelled,2016 09:14:00
725,Airport,Cancelled,2016 15:02:00
2418,Airport,Cancelled,2016 20:05:00
4137,City,Cancelled,2016 04:48:41
780,Airport,Cancelled,2016 16:42:00
1601,City,Cancelled,2016 06:43:00
1831,Airport,Cancelled,2016 09:27:00
5545,City,Cancelled,2016 05:27:12
2782,City,Cancelled,2016 04:50:27
4202,City,Cancelled,2016 05:37:41
4253,City,Cancelled,2016 06:02:50
4669,City,Cancelled,2016 12:34:18
5694,City,Cancelled,2016 07:31:03
5707,City,Cancelled,2016 07:32:56
5795,City,Cancelled,2016 08:41:36
4203,City,Cancelled,2016 05:36:28
5928,City,Cancelled,2016 10:07:34
471,City,Cancelled,2016 09:22:00
4505,City,Cancelled,2016 09:09:33
5876,City,Cancelled,2016 09:27:22
332,City,Cancelled,2016 07:40:00
1734,City,Cancelled,2016 08:25:00
3202,City,Cancelled,2016 09:41:02
4232,City,Cancelled,2016 05:55:47
6608,Airport,Cancelled,2016 21:46:57
1703,City,Cancelled,2016 08:05:00
3001,City,Cancelled,2016 07:15:27
3149,City,Cancelled,2016 08:55:18
4496,City,Cancelled,2016 09:02:24
1591,City,Cancelled,2016 06:28:00
1876,City,Cancelled,2016 10:01:00
4169,City,Cancelled,2016 05:12:56
4512,City,Cancelled,2016 09:15:30
2895,City,Cancelled,2016 06:02:04
4330,City,Cancelled,2016 07:13:49
4801,City,Cancelled,2016 16:59:11
5787,City,Cancelled,2016 08:30:20
743,City,Cancelled,2016 15:37:00
3704,Airport,Cancelled,2016 19:47:50
485,City,Cancelled,2016 09:33:00
647,City,Cancelled,2016 12:37:00
1858,City,Cancelled,2016 09:54:00
4755,City,Cancelled,2016 15:17:34
5769,City,Cancelled,2016 08:21:38
2988,City,Cancelled,2016 07:09:54
553,City,Cancelled,2016 10:09:00
676,City,Cancelled,2016 13:23:00
1516,City,Cancelled,2016 05:44:00
1763,City,Cancelled,2016 08:51:00
4144,City,Cancelled,2016 04:50:45
6541,Airport,Cancelled,2016 20:54:48
147,City,Cancelled,2016 05:26:00
2881,City,Cancelled,2016 05:58:31
2964,City,Cancelled,2016 06:48:48
4236,City,Cancelled,2016 05:53:18
4447,City,Cancelled,2016 08:32:05
4579,Airport,Cancelled,2016 10:04:05
5720,City,Cancelled,2016 07:37:57
5820,City,Cancelled,2016 08:50:10
6487,Airport,Cancelled,2016 20:23:14
120,City,Cancelled,2016 05:04:00
1560,City,Cancelled,2016 06:06:00
4815,Airport,Cancelled,2016 17:18:23
166,City,Cancelled,2016 05:41:00
1655,Airport,Cancelled,2016 07:27:00
1670,City,Cancelled,2016 07:36:00
3026,City,Cancelled,2016 07:29:18
3388,City,Cancelled,2016 14:36:39
5809,City,Cancelled,2016 08:48:20
6080,Airport,Cancelled,2016 14:17:28
1545,Airport,Cancelled,2016 06:01:00
3032,City,Cancelled,2016 07:33:57
3156,City,Cancelled,2016 09:00:40
4741,City,Cancelled,2016 14:52:18
5582,City,Cancelled,2016 05:52:11
5677,City,Cancelled,2016 07:06:05
5989,Airport,Cancelled,2016 11:46:11
417,City,Cancelled,2016 08:42:00
1437,City,Cancelled,2016 04:42:00
3063,City,Cancelled,2016 07:55:16
3100,City,Cancelled,2016 08:18:13
3148,City,Cancelled,2016 09:02:46
305,City,Cancelled,2016 07:17:00
1511,City,Cancelled,2016 05:40:00
2830,City,Cancelled,2016 05:19:51
2938,City,Cancelled,2016 06:33:04
346,City,Cancelled,2016 07:54:00
1684,City,Cancelled,2016 07:50:00
3027,City,Cancelled,2016 07:26:36
3017,Airport,Cancelled,2016 07:29:44
4926,Airport,Cancelled,2016 18:20:41
2222,City,Cancelled,2016 18:03:00
2237,City,Cancelled,2016 18:19:00
4207,City,Cancelled,2016 05:30:56
4223,City,Cancelled,2016 05:46:02
4452,City,Cancelled,2016 08:34:36
5632,City,Cancelled,2016 06:35:32
5879,City,Cancelled,2016 09:27:08
395,City,Cancelled,2016 08:32:00
495,City,Cancelled,2016 09:37:00
1228,City,Cancelled,2016 21:37:00
1481,City,Cancelled,2016 05:24:00
1616,City,Cancelled,2016 06:54:00
1627,City,Cancelled,2016 07:02:00
1726,City,Cancelled,2016 08:25:00
2789,City,Cancelled,2016 04:50:46
3552,Airport,Cancelled,2016 18:01:34
4130,City,Cancelled,2016 04:41:54
294,City,Cancelled,2016 07:12:00
315,City,Cancelled,2016 07:34:00
1718,City,Cancelled,2016 08:14:00
2122,City,Cancelled,2016 16:50:00
2387,City,Cancelled,2016 19:46:00
140,City,Cancelled,2016 05:17:00
505,City,Cancelled,2016 09:44:00
2950,City,Cancelled,2016 06:40:30
5800,City,Cancelled,2016 08:44:20
1877,City,Cancelled,2016 10:03:00
3437,City,Cancelled,2016 16:10:20
3820,Airport,Cancelled,2016 21:07:32
5076,City,Cancelled,2016 19:38:01
5660,City,Cancelled,2016 07:02:00
6242,Airport,Cancelled,2016 17:55:10
6321,Airport,Cancelled,2016 18:37:53
3086,City,Cancelled,2016 08:12:18
4538,City,Cancelled,2016 09:38:03
1233,Airport,Cancelled,2016 21:38:00
1883,City,Cancelled,2016 10:06:00
3233,City,Cancelled,2016 10:01:44
3237,City,Cancelled,2016 10:06:32
3577,Airport,Cancelled,2016 18:24:15
219,City,Cancelled,2016 06:15:00
493,City,Cancelled,2016 09:30:00
1575,City,Cancelled,2016 06:23:00
5631,City,Cancelled,2016 06:36:14
109,City,Cancelled,2016 05:01:00
299,City,Cancelled,2016 07:13:00
347,City,Cancelled,2016 07:51:00
538,City,Cancelled,2016 10:00:00
3250,City,Cancelled,2016 10:09:28
3983,City,Cancelled,2016 23:19:23
2948,City,Cancelled,2016 06:39:27
2982,City,Cancelled,2016 07:04:21
3055,City,Cancelled,2016 07:48:58
3759,City,Cancelled,2016 20:34:32
4389,City,Cancelled,2016 07:56:57
5949,City,Cancelled,2016 10:30:58
441,City,Cancelled,2016 09:05:00
1109,City,Cancelled,2016 20:23:00
1693,Airport,Cancelled,2016 07:50:00
3198,City,Cancelled,2016 09:39:19
4507,City,Cancelled,2016 09:09:57
6058,City,Cancelled,2016 13:47:11
1630,City,Cancelled,2016 07:03:00
3451,Airport,Cancelled,2016 16:53:56
3839,Airport,Cancelled,2016 21:28:41
4258,City,Cancelled,2016 06:12:03
4677,Airport,Cancelled,2016 12:45:00
5603,City,Cancelled,2016 06:08:31
186,City,Cancelled,2016 05:48:00
2094,Airport,Cancelled,2016 15:51:00
4354,City,Cancelled,2016 07:26:35
340,City,Cancelled,2016 07:51:00
5499,City,Cancelled,2016 05:07:17
151,City,Cancelled,2016 05:27:00
316,City,Cancelled,2016 07:26:00
561,City,Cancelled,2016 10:10:00
1582,City,Cancelled,2016 06:23:00
1871,City,Cancelled,2016 10:04:00
4213,City,Cancelled,2016 05:39:02
5801,City,Cancelled,2016 08:40:03
144,City,Cancelled,2016 05:24:00
1383,City,Cancelled,2016 01:12:00
3216,City,Cancelled,2016 09:50:23
184,City,Cancelled,2016 05:49:00
4435,City,Cancelled,2016 08:25:24
5623,City,Cancelled,2016 06:27:46
2837,City,Cancelled,2016 05:19:53
5812,City,Cancelled,2016 08:44:40
407,City,Cancelled,2016 08:33:00
486,City,Cancelled,2016 09:29:00
4489,City,Cancelled,2016 08:53:51
1251,City,Cancelled,2016 21:47:00
2875,City,Cancelled,2016 05:54:23
3104,City,Cancelled,2016 08:25:16
3909,City,Cancelled,2016 22:13:42
4338,City,Cancelled,2016 07:20:59
4479,City,Cancelled,2016 08:41:51
3187,City,Cancelled,2016 09:31:32
4251,City,Cancelled,2016 05:55:36
5514,City,Cancelled,2016 05:08:25
5690,City,Cancelled,2016 07:20:54
295,Airport,Cancelled,2016 07:10:00
1487,City,Cancelled,2016 05:23:00
5515,City,Cancelled,2016 05:13:03
5535,City,Cancelled,2016 05:19:48
284,City,Cancelled,2016 07:05:00
2966,City,Cancelled,2016 06:54:13
3120,City,Cancelled,2016 08:32:08
4552,City,Cancelled,2016 09:40:33
758,City,Cancelled,2016 16:06:00
1641,City,Cancelled,2016 07:20:00
4158,City,Cancelled,2016 05:03:10
4164,City,Cancelled,2016 05:06:40
4448,City,Cancelled,2016 08:30:59
4225,City,Cancelled,2016 05:46:06
1362,City,No Cars Available,2016 00:02:00
1364,City,No Cars Available,2016 00:06:00
1366,City,No Cars Available,2016 00:09:00
2,Airport,No Cars Available,2016 00:23:00
7,Airport,No Cars Available,2016 00:30:00
6,City,No Cars Available,2016 00:36:00
4,City,No Cars Available,2016 00:37:00
8,City,No Cars Available,2016 00:40:00
12,City,No Cars Available,2016 01:08:00
16,Airport,No Cars Available,2016 01:09:00
14,Airport,No Cars Available,2016 01:10:00
19,City,No Cars Available,2016 01:14:00
15,City,No Cars Available,2016 01:15:00
17,Airport,No Cars Available,2016 01:16:00
20,Airport,No Cars Available,2016 01:23:00
23,City,No Cars Available,2016 01:38:00
22,Airport,No Cars Available,2016 01:40:00
25,Airport,No Cars Available,2016 01:45:00
24,Airport,No Cars Available,2016 01:48:00
27,Airport,No Cars Available,2016 01:49:00
26,Airport,No Cars Available,2016 01:49:00
29,City,No Cars Available,2016 01:55:00
28,City,No Cars Available,2016 02:02:00
31,City,No Cars Available,2016 02:10:00
32,Airport,No Cars Available,2016 02:15:00
36,City,No Cars Available,2016 02:33:00
37,Airport,No Cars Available,2016 02:34:00
38,City,No Cars Available,2016 02:39:00
40,Airport,No Cars Available,2016 02:42:00
39,Airport,No Cars Available,2016 02:48:00
42,Airport,No Cars Available,2016 02:55:00
43,City,No Cars Available,2016 03:06:00
44,Airport,No Cars Available,2016 03:07:00
46,Airport,No Cars Available,2016 03:16:00
49,Airport,No Cars Available,2016 03:29:00
52,City,No Cars Available,2016 03:30:00
54,City,No Cars Available,2016 03:34:00
55,Airport,No Cars Available,2016 03:41:00
57,City,No Cars Available,2016 03:52:00
59,City,No Cars Available,2016 03:58:00
56,City,No Cars Available,2016 03:58:00
58,Airport,No Cars Available,2016 04:03:00
61,Airport,No Cars Available,2016 04:05:00
62,Airport,No Cars Available,2016 04:10:00
63,Airport,No Cars Available,2016 04:17:00
65,Airport,No Cars Available,2016 04:23:00
67,Airport,No Cars Available,2016 04:24:00
69,Airport,No Cars Available,2016 04:27:00
68,Airport,No Cars Available,2016 04:27:00
72,City,No Cars Available,2016 04:36:00
73,Airport,No Cars Available,2016 04:36:00
71,City,No Cars Available,2016 04:37:00
75,Airport,No Cars Available,2016 04:40:00
79,City,No Cars Available,2016 04:43:00
83,City,No Cars Available,2016 04:44:00
78,City,No Cars Available,2016 04:45:00
104,City,No Cars Available,2016 05:00:00
103,City,No Cars Available,2016 05:02:00
131,City,No Cars Available,2016 05:10:00
124,City,No Cars Available,2016 05:12:00
117,City,No Cars Available,2016 05:13:00
137,City,No Cars Available,2016 05:17:00
136,City,No Cars Available,2016 05:19:00
135,City,No Cars Available,2016 05:20:00
138,City,No Cars Available,2016 05:20:00
154,City,No Cars Available,2016 05:31:00
153,City,No Cars Available,2016 05:33:00
171,City,No Cars Available,2016 05:39:00
167,City,No Cars Available,2016 05:40:00
159,City,No Cars Available,2016 05:43:00
178,City,No Cars Available,2016 05:47:00
179,City,No Cars Available,2016 05:49:00
190,City,No Cars Available,2016 05:53:00
189,City,No Cars Available,2016 05:58:00
208,Airport,No Cars Available,2016 06:05:00
194,City,No Cars Available,2016 06:05:00
207,City,No Cars Available,2016 06:06:00
199,City,No Cars Available,2016 06:07:00
203,City,No Cars Available,2016 06:07:00
221,City,No Cars Available,2016 06:16:00
226,City,No Cars Available,2016 06:21:00
228,City,No Cars Available,2016 06:24:00
231,City,No Cars Available,2016 06:26:00
230,City,No Cars Available,2016 06:27:00
254,City,No Cars Available,2016 06:40:00
263,City,No Cars Available,2016 06:44:00
255,City,No Cars Available,2016 06:44:00
259,City,No Cars Available,2016 06:46:00
266,City,No Cars Available,2016 06:47:00
274,City,No Cars Available,2016 06:50:00
272,City,No Cars Available,2016 06:50:00
287,City,No Cars Available,2016 07:05:00
288,City,No Cars Available,2016 07:05:00
300,City,No Cars Available,2016 07:13:00
331,City,No Cars Available,2016 07:47:00
337,City,No Cars Available,2016 07:50:00
342,City,No Cars Available,2016 07:51:00
349,City,No Cars Available,2016 07:51:00
344,City,No Cars Available,2016 07:52:00
348,City,No Cars Available,2016 07:54:00
359,City,No Cars Available,2016 07:58:00
367,City,No Cars Available,2016 08:03:00
356,City,No Cars Available,2016 08:03:00
369,City,No Cars Available,2016 08:04:00
364,City,No Cars Available,2016 08:05:00
372,City,No Cars Available,2016 08:07:00
365,City,No Cars Available,2016 08:07:00
390,City,No Cars Available,2016 08:17:00
388,City,No Cars Available,2016 08:21:00
385,City,No Cars Available,2016 08:21:00
396,City,No Cars Available,2016 08:29:00
413,City,No Cars Available,2016 08:37:00
408,City,No Cars Available,2016 08:37:00
416,City,No Cars Available,2016 08:39:00
435,City,No Cars Available,2016 08:55:00
440,City,No Cars Available,2016 09:08:00
434,City,No Cars Available,2016 09:09:00
456,City,No Cars Available,2016 09:13:00
453,City,No Cars Available,2016 09:13:00
442,City,No Cars Available,2016 09:15:00
478,City,No Cars Available,2016 09:16:00
452,City,No Cars Available,2016 09:16:00
460,City,No Cars Available,2016 09:21:00
473,Airport,No Cars Available,2016 09:22:00
472,City,No Cars Available,2016 09:25:00
496,City,No Cars Available,2016 09:29:00
487,City,No Cars Available,2016 09:31:00
498,City,No Cars Available,2016 09:35:00
503,City,No Cars Available,2016 09:37:00
502,City,No Cars Available,2016 09:40:00
509,City,No Cars Available,2016 09:42:00
506,City,No Cars Available,2016 09:43:00
522,City,No Cars Available,2016 09:48:00
516,City,No Cars Available,2016 09:49:00
524,City,No Cars Available,2016 09:50:00
527,City,No Cars Available,2016 09:52:00
530,City,No Cars Available,2016 09:57:00
539,City,No Cars Available,2016 09:59:00
541,City,No Cars Available,2016 10:03:00
548,City,No Cars Available,2016 10:04:00
563,Airport,No Cars Available,2016 10:17:00
562,Airport,No Cars Available,2016 10:18:00
566,City,No Cars Available,2016 10:20:00
567,Airport,No Cars Available,2016 10:21:00
576,City,No Cars Available,2016 10:58:00
581,Airport,No Cars Available,2016 11:00:00
587,City,No Cars Available,2016 11:17:00
593,City,No Cars Available,2016 11:22:00
594,Airport,No Cars Available,2016 11:31:00
601,City,No Cars Available,2016 11:40:00
606,City,No Cars Available,2016 11:42:00
611,Airport,No Cars Available,2016 11:53:00
613,City,No Cars Available,2016 11:56:00
617,Airport,No Cars Available,2016 11:57:00
624,City,No Cars Available,2016 12:06:00
633,City,No Cars Available,2016 12:26:00
646,Airport,No Cars Available,2016 12:37:00
654,Airport,No Cars Available,2016 12:45:00
655,City,No Cars Available,2016 12:53:00
658,City,No Cars Available,2016 12:54:00
659,City,No Cars Available,2016 12:55:00
667,City,No Cars Available,2016 13:01:00
665,Airport,No Cars Available,2016 13:04:00
668,City,No Cars Available,2016 13:06:00
674,City,No Cars Available,2016 13:15:00
670,Airport,No Cars Available,2016 13:18:00
673,Airport,No Cars Available,2016 13:24:00
678,Airport,No Cars Available,2016 13:33:00
690,Airport,No Cars Available,2016 13:41:00
685,City,No Cars Available,2016 13:43:00
691,City,No Cars Available,2016 13:46:00
695,City,No Cars Available,2016 13:54:00
696,City,No Cars Available,2016 14:01:00
705,Airport,No Cars Available,2016 14:12:00
